name,playcount,listeners,mbid,url,streamable,tags
The Marshmallow Kisses,482841,51516,8d5a8531-da2c-4792-b731-e8dbcdf67e7d,https://www.last.fm/music/The+Marshmallow+Kisses,0,"twee, Hong Kong, indie"
Taylor Acorn,873303,51513,,https://www.last.fm/music/Taylor+Acorn,0,"pop rock, rock, country"
Crying City,735714,51503,,https://www.last.fm/music/Crying+City,0,"rock, bedroom rnb, korean dream pop"
21 Lil Harold,270638,51446,,https://www.last.fm/music/21+Lil+Harold,0,"Hip-Hop, rap, atlanta"
Trunks,589508,51399,f42d7b90-1ed4-47dd-a495-97cc74c76009,https://www.last.fm/music/Trunks,0,"jazz, experimental, Avant-Garde"
1600J,1109106,51399,,https://www.last.fm/music/1600J,0,"hip hop, rap, new york"
T3r Elemento,1760496,51378,,https://www.last.fm/music/T3r+Elemento,0,"mexico, Sierreno, latin"
Sophia Chablau e Uma Enorme Perda de Tempo,1274380,51357,,https://www.last.fm/music/Sophia+Chablau+e+Uma+Enorme+Perda+de+Tempo,0,"seen live, brazil, indie"
明星 <Akeboshi>,582444,51347,,https://www.last.fm/music/%E6%98%8E%E6%98%9F+%3CAkeboshi%3E,0,"indie, japanese, folk"
Yüzyüzeyken Konuşuruz,3158322,51347,147f60cf-e5c9-4183-9c58-bb755395b819,https://www.last.fm/music/Y%C3%BCzy%C3%BCzeyken+Konu%C5%9Furuz,0,"acoustic, singer-songwriter, turkey"
Jiro Inagaki and His Soul Media,325868,51327,,https://www.last.fm/music/Jiro+Inagaki+and+His+Soul+Media,0,"jazz, funk, japan"
stxlkin,815596,51281,,https://www.last.fm/music/stxlkin,0,"hyperpop, another winter"
hkmori,934704,51268,,https://www.last.fm/music/hkmori,0,"breakcore, depressive breakcore"
Ezhel,4056740,51267,,https://www.last.fm/music/Ezhel,0,"hip hop, Hip-Hop, reggae"
Kukon,13078009,51223,,https://www.last.fm/music/Kukon,0,"Hip-Hop, rap, seen live"
Peyton Parrish,1100660,51192,,https://www.last.fm/music/Peyton+Parrish,0,"alternative metal, america, alternative rock"
Los Sebosos Postizos,762466,51087,ec5f71fb-97bf-41de-aafe-2ed867bea1c3,https://www.last.fm/music/Los+Sebosos+Postizos,0,"brazilian, mangue beat, manguebeat"
JKRS,470066,51059,,https://www.last.fm/music/JKRS,0,"electronic, Musik, EDM"
Maverick City Music,3590646,51054,,https://www.last.fm/music/Maverick+City+Music,0,"gospel, worship, pop"
DJ RICK 013,312344,50952,,https://www.last.fm/music/DJ+RICK+013,0,
Mc J Mito,347290,50883,,https://www.last.fm/music/Mc+J+Mito,0,"brazil, brazilian, Funk Carioca"
Vishal Mishra,732749,50880,,https://www.last.fm/music/Vishal+Mishra,0,"Soundtrack, Indian, bollywood"
Oxt,913238,50878,,https://www.last.fm/music/Oxt,0,"japanese, JPop, Asian"
azayaka,231577,50804,,https://www.last.fm/music/azayaka,0,United States
Kyle Hume,735082,50799,,https://www.last.fm/music/Kyle+Hume,0,
7 Minutoz,2892634,50766,,https://www.last.fm/music/7+Minutoz,0,"hip hop, rap, brazil"
Talibando,597343,50683,,https://www.last.fm/music/Talibando,0,"detroit rap, scam rap"
Ano,703907,50682,,https://www.last.fm/music/Ano,0,"japanese, punk, hardcore"
LUNACYCL,188716,50664,,https://www.last.fm/music/LUNACYCL,0,
Meg Smith,266252,50663,,https://www.last.fm/music/Meg+Smith,0,"pop, acoustic, female vocalists"
Acidgvrl,506316,50607,,https://www.last.fm/music/Acidgvrl,0,"trance, ambient, experimental"
Pablo Chill-E,2272217,50581,,https://www.last.fm/music/Pablo+Chill-E,0,"chile, trap, hip hop"
TOOBOE,902446,50526,,https://www.last.fm/music/TOOBOE,0,japanese
Ak Ausserkontrolle,1963525,50510,,https://www.last.fm/music/Ak+Ausserkontrolle,0,"rap, Hip-Hop, hip hop"
Grim Salvo,1824621,50447,,https://www.last.fm/music/Grim+Salvo,0,"rap, dark trap, hip hop"
Heejin,1933697,50428,,https://www.last.fm/music/Heejin,0,"Loona, k-pop, Kpop"
Hiroshi Kitadani,599246,50421,66938bb6-e328-46c7-8868-e84211f81751,https://www.last.fm/music/Hiroshi+Kitadani,0,"j-pop, japanese, anime"
きくおはな,1272809,50392,,https://www.last.fm/music/%E3%81%8D%E3%81%8F%E3%81%8A%E3%81%AF%E3%81%AA,0,"electronic, japanese, pop"
Pirâmide Perdida,957800,50379,,https://www.last.fm/music/Pir%C3%A2mide+Perdida,0,"rap, hip hop, brazilian"
Ray Lozano,194171,50310,,https://www.last.fm/music/Ray+Lozano,0,"pop, soul, singer-songwriter"
Mariana Froes,582918,50160,,https://www.last.fm/music/Mariana+Froes,0,"cover, portuguese, mpb"
Sickmode,1307062,50131,,https://www.last.fm/music/Sickmode,0,"rawstyle, hardstyle, italian"
Harto Falión,1415716,50121,,https://www.last.fm/music/Harto+Fali%C3%B3n,0,"trap, plugg, surf gang"
closed tear,283756,50072,,https://www.last.fm/music/closed+tear,0,"electronic, synthpop, electronica"
11:11 Music Group,287180,49985,,https://www.last.fm/music/11:11+Music+Group,0,
Maruja,498116,49984,4d53a817-cfc4-41fa-a3ab-2dc543013eae,https://www.last.fm/music/Maruja,0,"art rock, post-rock, post-punk"
Barretta,690215,49982,,https://www.last.fm/music/Barretta,0,
METTE,291689,49981,e9b6b268-12b8-40a2-af48-3ff363347eb2,https://www.last.fm/music/METTE,0,"pop, Hip-Hop, electropop"
Young Igi,3995107,49945,,https://www.last.fm/music/Young+Igi,0,"Hip-Hop, rap, polish"
Los Rodriguez,702487,49927,,https://www.last.fm/music/Los+Rodriguez,0,"Rock Argentino, rock, Rock en Espanol"
Evan Call,2359518,49913,,https://www.last.fm/music/Evan+Call,0,"Soundtrack, american, composer"
Deathbrain,1047548,49786,,https://www.last.fm/music/Deathbrain,0,"atmospheric drum and bass, jungle, outsider house"
Reto,3427661,49648,,https://www.last.fm/music/Reto,0,"seen live, Gowno, rock"
Baker St.,144182,49538,,https://www.last.fm/music/Baker+St.,0,jazz
CHRIST DILLINGER,897995,49510,,https://www.last.fm/music/CHRIST+DILLINGER,0,"spider gang, Hip-Hop, seen live"
Grian Chatten,707449,49490,,https://www.last.fm/music/Grian+Chatten,0,"rock, folk, indie rock"
Amira Elfeky,471487,49443,,https://www.last.fm/music/Amira+Elfeky,0,"rock, female vocalists, Emo rock"
Slow Attack Ensemble,394099,49434,,https://www.last.fm/music/Slow+Attack+Ensemble,0,"ambient, electronic, instrumental"
Nuvfr,712778,49395,,https://www.last.fm/music/Nuvfr,0,"electronic, sigilkore"
PXSEIDON,708611,49370,,https://www.last.fm/music/PXSEIDON,0,hardstyle
knola,306954,49359,,https://www.last.fm/music/knola,0,"emo, midwest emo, indie"
Silva Hound,856055,49275,9747d8e2-99db-417a-8d9a-9f33eec29f86,https://www.last.fm/music/Silva+Hound,0,"House, electronic, pony"
Dutch Hour,298674,49233,,https://www.last.fm/music/Dutch+Hour,0,"techno, Dark Techno, minimal techno"
Orange Sector,819303,49147,464aa85f-475e-4ebb-b67a-440b1d3862bd,https://www.last.fm/music/Orange+Sector,0,"ebm, Old school EBM, industrial"
Reidenshi,492062,49140,,https://www.last.fm/music/Reidenshi,0,"ambient, electronic, instrumental"
1tbsp,342204,49014,,https://www.last.fm/music/1tbsp,0,"electronic, House, australia"
Yuu Miyashita,1374128,48989,,https://www.last.fm/music/Yuu+Miyashita,0,"utaite, japanese, jp"
Fast Boy,317617,48958,,https://www.last.fm/music/Fast+Boy,0,"pop, rap, USA"
BHZ,3231969,48819,,https://www.last.fm/music/BHZ,0,"rap, Hip-Hop, hip hop"
Lee Hyori,552524,48789,,https://www.last.fm/music/Lee+Hyori,0,"k-pop, Korean, Kpop"
Hyejin,487876,48723,,https://www.last.fm/music/Hyejin,0,"k-pop, Kpop, craxy"
Japa,3283782,48621,,https://www.last.fm/music/Japa,0,"rap, brazil, brazilian"
GEZEBELLE GABURGABLY,3724911,48545,,https://www.last.fm/music/GEZEBELLE+GABURGABLY,0,"incelcore, slacker rock, femcelcore"
steve breaux,335940,48542,,https://www.last.fm/music/steve+breaux,0,
Jere Klein,1774080,48483,,https://www.last.fm/music/Jere+Klein,0,"chile, dogshit, musica para quedar terrible hardcore"
Daniel Di Angelo,989618,48371,,https://www.last.fm/music/Daniel+Di+Angelo,0,
Sodré,349154,48300,,https://www.last.fm/music/Sodr%C3%A9,0,
ciaffa,516739,48249,,https://www.last.fm/music/ciaffa,0,"sped up, speed up, slowed reverb"
Bomull,149710,48232,,https://www.last.fm/music/Bomull,0,
songer,1338435,48217,,https://www.last.fm/music/songer,0,"rap, Grime, hiphop"
M Dot R,242852,48194,,https://www.last.fm/music/M+Dot+R,0,"reggae, Grime, ragga"
Raue,364489,48157,,https://www.last.fm/music/Raue,0,"punk, Grunge, shoegaze"
Glorb,964506,48112,,https://www.last.fm/music/Glorb,0,"Hip-Hop, novelty, trap"
Paper Planes,318278,48099,4115393f-ba72-4d3f-b630-98d4ba6bd30b,https://www.last.fm/music/Paper+Planes,0,"seen live, rock, thai"
Zuukou Mayzie,2000172,48063,,https://www.last.fm/music/Zuukou+Mayzie,0,"rap, 667, Hip-Hop"
Soushi Sakiyama,510884,48031,,https://www.last.fm/music/Soushi+Sakiyama,0,"JPop, japanese, japan"
Sanguisugabogg,1276535,47988,,https://www.last.fm/music/Sanguisugabogg,0,"death metal, Brutal Death Metal, metal"
Jan-rapowanie,5092311,47975,,https://www.last.fm/music/Jan-rapowanie,0,"Hip-Hop, seen live, rap"
Corey Kent,592672,47930,,https://www.last.fm/music/Corey+Kent,0,country
AYLIVA,2325317,47924,,https://www.last.fm/music/AYLIVA,0,"german, deutschland, female singer"
Raz Fresco,348085,47890,,https://www.last.fm/music/Raz+Fresco,0,"Hip-Hop, rap, canada"
You Lost,355408,47869,,https://www.last.fm/music/You+Lost,0,"electronic, dance, House"
Ex Habit,333254,47831,,https://www.last.fm/music/Ex+Habit,0,"electropop, indie, pop"
Macroix,241876,47798,,https://www.last.fm/music/Macroix,0,
zild,3905588,47793,,https://www.last.fm/music/zild,0,"Filipino, indie, alternative"
TATA,1102147,47793,7911c0ea-4589-4fc9-8f85-d0d60ba4f368,https://www.last.fm/music/TATA,0,"Armenian, jazz, thai"
Supernova Ent,486873,47612,,https://www.last.fm/music/Supernova+Ent,0,"Veigh, Drill BR"
dj samir,374179,47591,,https://www.last.fm/music/dj+samir,0,
FourFive,514940,47510,,https://www.last.fm/music/FourFive,0,"metalcore, deathcore, USA"
Dj Boy,519113,47295,,https://www.last.fm/music/Dj+Boy,0,"radiohead, the game, common"
Francis of Delirium,275925,47287,,https://www.last.fm/music/Francis+of+Delirium,0,"seen live, indie rock, Luxembourg"
makko,3157720,47180,,https://www.last.fm/music/makko,0,"rap, hip hop, Berlin"
D$ Luqi,1333338,47067,,https://www.last.fm/music/D$+Luqi,0,
Darshan Raval,1108070,47051,,https://www.last.fm/music/Darshan+Raval,0,"Indian, india, playback singer"
DJ NK3,439313,47044,,https://www.last.fm/music/DJ+NK3,0,"brazil, electronic, funk"
DJ HEARTSTRING,591842,47034,,https://www.last.fm/music/DJ+HEARTSTRING,0,"trance, techno, eurodance"
Daniel Allan,267314,46985,,https://www.last.fm/music/Daniel+Allan,0,USA
Jdot Breezy,1992029,46868,,https://www.last.fm/music/Jdot+Breezy,0,"USA, rap, drill"
Soto asa,2522540,46853,,https://www.last.fm/music/Soto+asa,0,"Reggaeton, seen live, spain"
Roy Bee,478607,46851,,https://www.last.fm/music/Roy+Bee,0,"french, dance, france"
Wyatt Flores,731240,46766,,https://www.last.fm/music/Wyatt+Flores,0,"country, USA, americana"
pitcher56,675347,46718,,https://www.last.fm/music/pitcher56,0,"shibuya-kei, japanese, electronica"
thasup,3282007,46672,,https://www.last.fm/music/thasup,0,"trap, italian, Italy"
Leozin,1499823,46638,,https://www.last.fm/music/Leozin,0,"rap, brazilian, trap"
Mc Luanna,1375672,46590,,https://www.last.fm/music/Mc+Luanna,0,"trap, Hip-Hop, pop"
Joost,2775066,46503,,https://www.last.fm/music/Joost,0,"Hip-Hop, seen live, dutch"
Hideki Taniuchi,1492098,46486,,https://www.last.fm/music/Hideki+Taniuchi,0,"Soundtrack, japanese, instrumental"
UNORDINARYBEATS,204862,46459,,https://www.last.fm/music/UNORDINARYBEATS,0,
Jalen Ngonda,256028,46429,,https://www.last.fm/music/Jalen+Ngonda,0,"soul, rnb, USA"
fadewtf,580862,46351,,https://www.last.fm/music/fadewtf,0,
Anthony Willis,373069,46305,,https://www.last.fm/music/Anthony+Willis,0,"Soundtrack, instrumental, composer"
FERDINAND fka LEFT BOY,559158,46201,,https://www.last.fm/music/FERDINAND+fka+LEFT+BOY,0,"austrian, Austria, left boy"
Dezko,281112,46158,,https://www.last.fm/music/Dezko,0,"tech house, colombian, phonk"
Cup of Joe,2192174,46134,,https://www.last.fm/music/Cup+of+Joe,0,"OPM, pop rock, band"
Voice actor,542273,46127,,https://www.last.fm/music/Voice+actor,0,"ambient, experimental, electronic"
Saramalacara,2120505,46044,,https://www.last.fm/music/Saramalacara,0,"trap, RIP GANG, cloud rap"
idylla,287987,46018,,https://www.last.fm/music/idylla,0,"instrumental, australia, chillhop"
Heembeezy,891710,45950,,https://www.last.fm/music/Heembeezy,0,"Hip-Hop, rap"
Jorge Rivera-Herrans,2196127,45885,,https://www.last.fm/music/Jorge+Rivera-Herrans,0,"electronic, rock, orchestral"
Luiza Schmidt,166798,45750,,https://www.last.fm/music/Luiza+Schmidt,0,"Classical, piano, chamber"
coldoutlay,442723,45720,,https://www.last.fm/music/coldoutlay,0,
Dthang,1519869,45691,,https://www.last.fm/music/Dthang,0,"rap, new york, american"
Massaru,1143173,45544,,https://www.last.fm/music/Massaru,0,"trap, hip hop, brazil"
Dilaw,891836,45369,,https://www.last.fm/music/Dilaw,0,"hip hop, rap"
Kaz Bałagane,8017160,45338,,https://www.last.fm/music/Kaz+Ba%C5%82agane,0,"Hip-Hop, rap, polish"
Thee Lakesiders,262227,45278,,https://www.last.fm/music/Thee+Lakesiders,0,rnb
Ruger,738035,45271,,https://www.last.fm/music/Ruger,0,"nigeria, Nigerian pop, afrobeats"
Belén Aguilera,2325476,45085,,https://www.last.fm/music/Bel%C3%A9n+Aguilera,0,"spanish, seen live, pop"
GAZZELLE,1957294,45060,,https://www.last.fm/music/GAZZELLE,0,"italian, indie, pop"
Kholby Wardell,605464,45017,,https://www.last.fm/music/Kholby+Wardell,0,
Enmity,619963,44980,a1502b28-c158-4a95-90be-019c0610b670,https://www.last.fm/music/Enmity,0,"Brutal Death Metal, death metal, grindcore"
lor2mg,513675,44970,,https://www.last.fm/music/lor2mg,0,"screamo, Hip-Hop, rap"
Uzielito Mix,503899,44952,,https://www.last.fm/music/Uzielito+Mix,0,"mexico, Reggaeton, Reggaeton mexicano"
Rob Deniel,936559,44936,,https://www.last.fm/music/Rob+Deniel,0,philippines
Issey Cross,259884,44898,,https://www.last.fm/music/Issey+Cross,0,"pop, electronic, electropop"
dudu,1269343,44878,,https://www.last.fm/music/dudu,0,"trap, hip hop, gospel"
Hedex,436986,44807,,https://www.last.fm/music/Hedex,0,"Drum and bass, jump up, dnb"
Patrick Holland,263919,44739,,https://www.last.fm/music/Patrick+Holland,0,"House, electronic, indie pop"
Left to Suffer,711435,44653,,https://www.last.fm/music/Left+to+Suffer,0,"deathcore, metalcore, Nu Metal"
JaidynAlexis,310071,44649,,https://www.last.fm/music/JaidynAlexis,0,"trap, jersey club"
a vow,453030,44625,,https://www.last.fm/music/a+vow,0,"ambient, instrumental"
OG Keemo,3857777,44624,,https://www.last.fm/music/OG+Keemo,0,"german, Hip-Hop, seen live"
Al James,1734424,44581,e659e4ab-3cf4-43f3-af55-b4673b4d87ad,https://www.last.fm/music/Al+James,0,"Dolorean, baryoberde, Pinoy hip-hop"
Timothée Chalamet,583048,44555,,https://www.last.fm/music/Timoth%C3%A9e+Chalamet,0,"USA, Love, american"
Charles Wesley Godwin,762389,44466,,https://www.last.fm/music/Charles+Wesley+Godwin,0,"country, americana, american"
АИГЕЛ,1553919,44445,,https://www.last.fm/music/%D0%90%D0%98%D0%93%D0%95%D0%9B,0,"idm, russian, Hip-Hop"
Sam Short,278658,44425,,https://www.last.fm/music/Sam+Short,0,"pop, indie pop, female vocalists"
Greg Mendez,508963,44209,,https://www.last.fm/music/Greg+Mendez,0,"indie, USA"
AYYBO,233831,44067,,https://www.last.fm/music/AYYBO,0,USA
Yuki Kajiura,2123671,44063,67e344da-ec54-4e26-b2a4-8351d744a14c,https://www.last.fm/music/Yuki+Kajiura,0,"Soundtrack, japanese, anime"
BASSTON,504715,44018,,https://www.last.fm/music/BASSTON,0,
Rico Blanco,732938,43981,b146f17c-6e7a-4616-8baf-ee598e462570,https://www.last.fm/music/Rico+Blanco,0,"Filipino, OPM, singer-songwriter"
Kerry Butler,266497,43978,318c4a49-683e-4daf-a48e-d33645be2df7,https://www.last.fm/music/Kerry+Butler,0,"musical, showtunes, female vocalists"
scizzie,457078,43920,,https://www.last.fm/music/scizzie,0,"electronic, sad, canada"
Męskie Granie Orkiestra,783011,43876,22f3afb3-9afd-4096-bb91-f9562ce79d01,https://www.last.fm/music/M%C4%99skie+Granie+Orkiestra,0,"seen live, polish, rock"
Nova One,151430,43829,,https://www.last.fm/music/Nova+One,0,"pop, dream pop, 60s"
astrid sonne,350634,43751,,https://www.last.fm/music/astrid+sonne,0,"ambient, experimental, electronic"
Gemitaiz,4008953,43690,59364b13-1a3f-4a49-bc68-7b253d27c12c,https://www.last.fm/music/Gemitaiz,0,"rap, trap, Hip-Hop"
Arcy Drive,301597,43690,,https://www.last.fm/music/Arcy+Drive,0,"indie rock, new york"
Hana Stretton,458504,43644,,https://www.last.fm/music/Hana+Stretton,0,"folk, ambient, bedroom"
oston,397784,43596,,https://www.last.fm/music/oston,0,"pop, indie pop, female vocalists"
la adictiva,549735,43588,,https://www.last.fm/music/la+adictiva,0,"mexico, regional"
Ziak,3841081,43584,,https://www.last.fm/music/Ziak,0,"drill, UK Drill, hip hop"
Vylet Pony,3087370,43582,,https://www.last.fm/music/Vylet+Pony,0,"synthpop, electropop, hyperpop"
Madrigal,1430799,43549,7c4d0809-a6c5-4ee9-a893-ad60e03d4414,https://www.last.fm/music/Madrigal,0,"Gothic Metal, doom metal, black metal"
Sachet Tandon,713461,43498,,https://www.last.fm/music/Sachet+Tandon,0,"Indian, bollywood, india"
Luck Ra,1144427,43436,,https://www.last.fm/music/Luck+Ra,0,"argentina, childrens music, white rapper"
Billy Gillies,255167,43398,e8b137a3-67b2-4880-8cfd-761135688837,https://www.last.fm/music/Billy+Gillies,0,"trance, uplifting trance, UK"
DADAROMA,2403778,43362,,https://www.last.fm/music/DADAROMA,0,"visual kei, japanese, metalcore"
Notorious Nick,291497,43312,,https://www.last.fm/music/Notorious+Nick,0,
Vampyx,715441,43301,,https://www.last.fm/music/Vampyx,0,"scenecore, emo, Scene"
Endzone,959376,43275,,https://www.last.fm/music/Endzone,0,"Progressive metal, thrash metal, russian"
Miguel Angeles,549351,43191,,https://www.last.fm/music/Miguel+Angeles,0,"electronic, dance, Rave"
Highvyn,556047,43175,,https://www.last.fm/music/Highvyn,0,
arm's length,1879374,43110,,https://www.last.fm/music/arm%27s+length,0,"emo, alternative, seen live"
Benji Blue Bills,969856,43040,,https://www.last.fm/music/Benji+Blue+Bills,0,"rap, USA, american"
Hoàng Thùy Linh,1090320,42972,9ad9a4d3-10a6-4765-b1a4-8100d2cda756,https://www.last.fm/music/Ho%C3%A0ng+Th%C3%B9y+Linh,0,"vietnamese, pop, v-pop"
EgoFear,408780,42892,,https://www.last.fm/music/EgoFear,0,"DJENT, industrial metal, modern metal"
heylog,5893637,42891,,https://www.last.fm/music/heylog,0,"experimental, hyperpop, alternative rock"
G.A,522373,42876,,https://www.last.fm/music/G.A,0,"Hip-Hop, soul, rap"
Marlon DuBois,2192695,42826,,https://www.last.fm/music/Marlon+DuBois,0,"nod, trap, cloud rap"
Sprints,479306,42824,,https://www.last.fm/music/Sprints,0,"post-punk, Crank wave, indie rock"
ZAPRAVKA,460370,42777,,https://www.last.fm/music/ZAPRAVKA,0,"electronic, russian, meme"
49 Winchester,609529,42763,,https://www.last.fm/music/49+Winchester,0,"seen live, country, USA"
DJmegan23,584799,42737,,https://www.last.fm/music/DJmegan23,0,electronic
Witchz,771359,42675,,https://www.last.fm/music/Witchz,0,"electronic, Nevada, phonk"
TOKYOSLEEP,297376,42662,,https://www.last.fm/music/TOKYOSLEEP,0,japan
Josh Meloy,433536,42567,,https://www.last.fm/music/Josh+Meloy,0,"country, USA, guitar"
The New Six,1011024,42482,,https://www.last.fm/music/The+New+Six,0,"Korean, k-pop, pop"
Jonas Sandberg,203752,42428,,https://www.last.fm/music/Jonas+Sandberg,0,
Alfredo Olivas,1280601,42406,,https://www.last.fm/music/Alfredo+Olivas,0,"mexico, regional mexican, el patroncito"
Because,1128424,42344,631c0240-fead-4c4d-ac81-7ec0fb7a5b80,https://www.last.fm/music/Because,0,"seen live, Love, vocals"
Borai & Denham Audio,241409,42259,,https://www.last.fm/music/Borai+&+Denham+Audio,0,"electronic, hardcore, UK"
Punchmade Dev,1743872,42153,,https://www.last.fm/music/Punchmade+Dev,0,"producer, miami bass, Rapper"
sira,612181,42143,,https://www.last.fm/music/sira,0,"trance, dance, vocal trance"
BBY,169451,42076,,https://www.last.fm/music/BBY,0,"indie pop, Lo-Fi, bedroom pop"
Wanessa Camargo,8832653,42056,d3acca3b-2a75-4b2d-b15c-a5f6ee723b45,https://www.last.fm/music/Wanessa+Camargo,0,"pop, dance, female vocalists"
Hackle,2071708,42030,,https://www.last.fm/music/Hackle,0,"haunted mound, Horrorcore, witch house"
Big Bllakk,1385768,41980,,https://www.last.fm/music/Big+Bllakk,0,"drill, Grime, brazil"
Pi Teddy,117204,41896,,https://www.last.fm/music/Pi+Teddy,0,
Strange Boutique,448834,41877,0ee0668b-fa1d-4db1-ac8c-43a3ad1272c0,https://www.last.fm/music/Strange+Boutique,0,"Gothic Rock, darkwave, ethereal"
smokedope2016,1393597,41866,,https://www.last.fm/music/smokedope2016,0,"cloud rap, trap, shit"
deyluvkirby,413865,41710,,https://www.last.fm/music/deyluvkirby,0,
Unshackled,143160,41696,,https://www.last.fm/music/Unshackled,0,"hardcore punk, electronic, punk"
English Teacher,365067,41682,,https://www.last.fm/music/English+Teacher,0,"post-punk, Crank wave, indie rock"
Loomington,101026,41647,,https://www.last.fm/music/Loomington,0,
VCHA,927448,41518,,https://www.last.fm/music/VCHA,0,"pop, k-pop, girl group"
ASHESS,281883,41442,,https://www.last.fm/music/ASHESS,0,"ambient, instrumental, wave"
REDCHINAWAVE,422448,41434,,https://www.last.fm/music/REDCHINAWAVE,0,"electronic, russian, darkwave"
La Fève,6081492,41380,,https://www.last.fm/music/La+F%C3%A8ve,0,"french rap, Hip-Hop, rap"
Camping in Alaska,1043545,41359,,https://www.last.fm/music/Camping+in+Alaska,0,"emo, punk, indie"
Cean Jr.,578692,41322,,https://www.last.fm/music/Cean+Jr.,0,
Jini,841039,41276,,https://www.last.fm/music/Jini,0,"Kpop, Korean, k-pop"
Avantika,237528,41269,,https://www.last.fm/music/Avantika,0,"Soundtrack, pop, female vocalists"
Summrs Vault,796867,41194,,https://www.last.fm/music/Summrs+Vault,0,"archive, trap, pop rap"
LXAES,346940,41158,,https://www.last.fm/music/LXAES,0,
Henry Morris,189932,41156,,https://www.last.fm/music/Henry+Morris,0,"indie, pop, indie pop"
Jhung,180998,41042,,https://www.last.fm/music/Jhung,0,
Alfie Jukes,405742,41038,,https://www.last.fm/music/Alfie+Jukes,0,"seen live, british, alfie jukes"
Izaya Tiji Archive,1534042,40999,,https://www.last.fm/music/Izaya+Tiji+Archive,0,"trap, pop rap, cloud rap"
Cat Janice,168877,40968,,https://www.last.fm/music/Cat+Janice,0,"pop, Disco, indie"
Endie,724967,40910,,https://www.last.fm/music/Endie,0,"indie pop, USA"
Bits & Noise,353694,40815,,https://www.last.fm/music/Bits+&+Noise,0,
S.Pri Noir,937317,40772,372176dc-1588-4f9b-922f-fbe04f6e7fea,https://www.last.fm/music/S.Pri+Noir,0,"french, rap, trap"
riphoops!,401894,40741,,https://www.last.fm/music/riphoops%21,0,"archiver, reuploader"
xtcblast,354191,40661,,https://www.last.fm/music/xtcblast,0,
Memi,338888,40559,,https://www.last.fm/music/Memi,0,"Korean, electronic, rock"
Chayce Beckham,406328,40422,,https://www.last.fm/music/Chayce+Beckham,0,"country, American Idol"
TX2,801244,40247,,https://www.last.fm/music/TX2,0,"metalcore, rock, alternative"
Kevin Sherwood,476995,40241,,https://www.last.fm/music/Kevin+Sherwood,0,"metal, zombies, metalcore"
Mc Morena,261776,40134,,https://www.last.fm/music/Mc+Morena,0,"funk, Funk Brasil"
Shadowstep,151903,40107,,https://www.last.fm/music/Shadowstep,0,
Ralphie Choo,864611,40090,,https://www.last.fm/music/Ralphie+Choo,0,"Lo-Fi, spanish, electronic"
WELS,213648,39991,,https://www.last.fm/music/WELS,0,"math, Shellac, schlagzeug und bass"
Lucio101,2860959,39980,,https://www.last.fm/music/Lucio101,0,"rap, Berlin, Deutschrap"
2ke,325724,39965,,https://www.last.fm/music/2ke,0,brazil
Junie & TheHutFriends,429522,39957,,https://www.last.fm/music/Junie+&+TheHutFriends,0,"synth, american, art-pop"
Anuv Jain,1856522,39922,,https://www.last.fm/music/Anuv+Jain,0,"indie, Hindi, folk"
Sdm,1874896,39883,,https://www.last.fm/music/Sdm,0,"poezja spiewana, polish, poetry"
Småland,278127,39859,,https://www.last.fm/music/Sm%C3%A5land,0,ambient
Minuano,718239,39832,,https://www.last.fm/music/Minuano,0,"japanese, Bossa Nova, math rock"
Hold,411687,39798,c3e39b51-981d-4e51-a9bd-5e2ee25808e5,https://www.last.fm/music/Hold,0,"slowcore, Gothic Rock, rock"
Vira Talisa,592630,39731,,https://www.last.fm/music/Vira+Talisa,0,"indie pop, indonesia, indie"
Flower in Bloom,122825,39720,,https://www.last.fm/music/Flower+in+Bloom,0,USA
dialE,194785,39661,,https://www.last.fm/music/dialE,0,"rap, Grime, UK"
DJ LC,266492,39644,,https://www.last.fm/music/DJ+LC,0,funk
Luca-Dante Spadafora,436269,39585,,https://www.last.fm/music/Luca-Dante+Spadafora,0,"techno, House, german"
Mietze Conte,350233,39569,,https://www.last.fm/music/Mietze+Conte,0,"electronic, pop, experimental"
Gabito Ballesteros,657949,39529,,https://www.last.fm/music/Gabito+Ballesteros,0,"mexico, regional"
whatsaheart,1588022,39474,,https://www.last.fm/music/whatsaheart,0,"emo, shoegaze, emocore"
MC ROSE DA TRETA,247276,39423,,https://www.last.fm/music/MC+ROSE+DA+TRETA,0,brazil
El Chachito,478534,39374,,https://www.last.fm/music/El+Chachito,0,mexico
Honey Revenge,902020,39346,,https://www.last.fm/music/Honey+Revenge,0,"pop punk, seen live, pop"
Rudies Flacko,2808951,39229,,https://www.last.fm/music/Rudies+Flacko,0,"pluggnb, trap, rage"
Alejandro Vargas,207493,39153,,https://www.last.fm/music/Alejandro+Vargas,0,"jazz, cuba, compositor"
tommy oeffling,207281,39089,,https://www.last.fm/music/tommy+oeffling,0,"indie, indie rock, Lo-Fi"
Teya Dora,570804,38932,,https://www.last.fm/music/Teya+Dora,0,"pop, Serbia, serbian"
club2020,2605768,38921,,https://www.last.fm/music/club2020,0,"Hip-Hop, rap, piotr krasko w swojej mazurskiej posiadlosci"
Kalben,1713213,38728,,https://www.last.fm/music/Kalben,0,"folk, singer-songwriter, acoustic"
Yami Safdie,481850,38577,,https://www.last.fm/music/Yami+Safdie,0,"pop, female vocalists, urban"
